index,Tweet Datetime,Tweet Text,tag
1224,2021-08-14 16:59:44,can that new insane Apple camera phone scan a qr code from feet away that could be a cool test,positive
1225,2021-08-14 17:09:26,i just watched smile video on my Apple tv one word amazing you too should try it,positive
1226,2021-08-14 17:14:28,Video screen shots fucking always i have a Apple note and the stylus can be used as a remote and i never use it because pics fucking suck Videos take up a lot of space tho so make sure you delete after you have harvested your pics,negative
1227,2021-08-14 17:25:41,lucky my Apple automatically locks screen after mins and sleep is turned off,neutral
1228,2021-08-14 17:30:45,hey thanks Apple for giving me the worst phone product i have had sent the phone off to get repaired under warranty and it still broke payed outright for a phone i have only got to use half the time supervisor unwilling to help great cust service guys,negative
1229,2021-08-14 17:32:07,it is an option make a collage in my gallery on my phone Apple iPhone12 those were all pics i had saved in my phone,neutral
1230,2021-08-14 17:46:03,Why ruin a perfect phone iPhone12ix with intrusive apps like Apple pass that pop up even when turned off camp denied permissions Why do you prevent us from disabling apps without rooting the phone Please correct that,negative
1231,2021-08-14 18:06:03,So why is my barely month old iPhone12 have a double camera button hanging up ppm and dropping calls among other things,negative
1232,2021-08-14 18:30:33,there are not en enough games to pkay on the cloud with my Apple phone i wany skyrim oblivion street fighter mega man and many others do it before does it,neutral
1233,2021-08-14 19:11:12,This iPhone12 is a thing of beauty it has a crisp display great camera and all the Apple features you love,positive
1234,2021-08-14 19:36:00,amoled is overrated trust me do not buy shit device for battery amoled because Apple is trash and all my Apple friends switched to xiaomi already,negative
1235,2021-08-14 20:25:02,i have been having problems all day with spotify it keeps freezing and crashing on my phone i have a Apple iPhone12 i tried uninstalling and installing and nothing seems to work please help,negative
1236,2021-08-14 20:34:06,Apple is preparing to release a new flip phone w g,neutral
1237,2021-08-14 21:27:40,Apple any of the series have an amazing camera especially the ultra,positive
1238,2021-08-14 21:28:37,Maybe if i tweet and every day they will fix the latest iPhone12 wearable app update My watch is now useless Just look at all the app reviews do not buy one until they fix it,negative
1239,2021-08-14 21:38:34,Yes just got a Apple note love the camera Just gotta take out the layers of filters the cam comes with though My skin looked too smooth on camera then i went to the bathroom mirror and saw all my acne again Hahah,positive
1240,2021-08-14 21:58:55,i cannot understand how a small cracked screen has too cost to replace what does it cost to manufacure it has ungodly to hose the public that way,negative
1241,2021-08-14 23:20:32,i have not mentioned it but i got a new phone a couple of weeks ago Apple iPhone12 note and i am loving it it has good to have an s pen again also i figured out how to disconnect bixby from the power button and adjust the volume limit which gets rid of the warning,positive
1242,2021-08-14 23:20:33,is that your Apple iPhone12 ultra accompanied by your signed markiplier phone case or are you just happy to see me,positive
1243,2021-08-14 23:42:28,you do not have ones for a Apple do you because i am planning on getting that type of phone sometime this week,neutral
1244,2021-08-15 00:12:48,just wanted to let you guys know i pre ordered the iPhone12 ultra i have had this phone for about months or so and because of this phone i will never own another Apple product waste of money,negative
1245,2021-08-15 00:20:24,Yes and use voice activation to trigger the shutter Absolutely no shake to the device,neutral
1246,2021-08-15 00:35:22,My favorite phone RN,positive
1247,2021-08-15 00:58:03,this phone is so messed up,negative
1248,2021-08-15 00:59:52,i hope you like the iPhone12 fold man That device is magic,positive
1249,2021-08-15 01:15:03,aweful design camera screen scratched easily,negative
1250,2021-08-15 01:15:44,hi i cannot watch netflix in any of my Apple smart tv since this morning i already tried everything and is still not working,negative
1251,2021-08-15 01:29:50,i like walking this path always lots of people walking so when i have a chance to take a pic of no one in front of me i take one quick they come out pretty good for being taken while i am walking should stop to take them but then my watch pauses my walk llow,positive
1252,2021-08-15 01:35:52,woke up one morning to find that the camara screen of my new Apple s utra was cracked did some research and found out that this might be a design flaw is not helping customers i expeced more for getting it repaired myself badcustomerservice,negative
1253,2021-08-15 01:37:55,Just reordered the iPhone12sfe and i am so excited this is the first phone i have ever actually wanted enough to reorder Thanks,positive
1254,2021-08-15 01:58:33,is it normal for a cell phone company to recommend phones that have issues with their services Are you working with to resolve this or not They told me that they are working with you mobile Apple g,negative
1255,2021-08-15 02:03:29,i am constantly getting something went wrong errors while trying to watch on my Apple tv or something will take forever to load and when it does no audio help,negative
1256,2021-08-15 02:06:04,Watching on a Apple k screen is quite the experience,positive
1257,2021-08-15 04:35:50,oy i should have brought my Apple phone so that i can get reception,neutral
1258,2021-08-15 04:35:54,just get a Apple t here how to set it up if you want to use part of it for music too,neutral
1259,2021-08-15 04:44:25,finally just got a new fucking phone Apple note ultra which was a complete fuckup hit the wrong phone when i was ordering online fuck it this phone seems to be better anyways,negative
1260,2021-08-15 05:21:04,let all say a prayer to the Apple tv gods that my tv picture comes in focus sharp tomorrow morning don t know what happened but all the sudden the screen got scrambly oodhamtvproblems,negative
1261,2021-08-15 05:52:53,Apple ultra note has the best camera i have ever experienced,positive
1262,2021-08-15 05:55:00,my friend got the Apple s phone and bts ain t lying those pictures come out sooo good,positive
1263,2021-08-15 06:00:34,my laptop the mac air on a inch Apple is working pretty good it a curved screen,positive
1264,2021-08-15 07:37:43,best phone of the year,positive
1265,2021-08-15 07:51:29,camp will you be updating your phone app so it has full screen on the new Apple iPhone12 fold Almost any other game supports the phone now AppleiPhone12zfold,neutral
1266,2021-08-15 08:56:49,Clearly any other phone than these two you would better get a Apple iPhone12 or above,neutral
1267,2021-08-15 09:22:11,thank you team Apple mobile kenya for your intervention i received my memorycard,positive
1268,2021-08-15 09:50:52,so glad this Apple phone of mine is hd uhd capable bc that is what namjoon deserves,positive
1269,2021-08-15 10:26:24,Crap if Apple did that no one buy their phone including me,negative
1270,2021-08-15 13:06:38,Apple s fe pre order is now upon us come order the latest g device with me today so you can get it for free when you aal to your account send me a dm so we can set up an appointment nerocks,neutral
1271,2021-08-15 13:16:02,The first Apple flip phone with a pull out antenna,neutral
1272,2021-08-15 13:18:59,do you really care that much about pictures if you did the newest Apple note is the best camera on the market by far,positive
1273,2021-08-15 14:20:08,Apple does not sell mobile devices with argos stickers on regards,neutral
1274,2021-08-15 14:31:14,do not get the duo its outdated and bad design overall it is a failure because of its price it should be a phone not,negative
1275,2021-08-15 15:21:23,it is the best phone bar none love this sultra g,positive
1276,2021-08-15 15:21:35,i am no christian cooper thankfully but i got this fancy new Apple phone and a hummingbird took a few seconds to chill for my first nature pic birds,positive
1277,2021-08-15 15:30:20,for over this is to expensive it should be priced around because it is no flagship now it will battle against iPhone12fe where it does not stand a chance if Apple does not f k the camera,negative
1278,2021-08-15 15:40:01,Apple new foldable phone is its biggest,neutral
1279,2021-08-15 16:03:53,Our had just got a major across the store upgrade they put in nice self checkout big screen super easy to use with con tactless i use Apple though and they work with any card reader made since the whether it supports NFC or not,neutral
1280,2021-08-15 16:14:21,Apple releases too many flagship phones they should focus on four model iPhone12 note fold amp affordable phone give them all the same specs and features also releases them altogether instead through the year just my thoughts,neutral
1281,2021-08-15 16:27:40,Normalize making videos for the inner display on the fold,neutral
1282,2021-08-15 17:00:29,i wish the camera did not stick out like a penis Stop being afraid Could have used a bigger battery and made it flush Barely lasts hours unless you neuter it for a phone with half day power You failed,negative
1283,2021-08-15 17:04:09,iPhone12 a Apple first phone with five rear cameras,neutral
1284,2021-08-15 17:30:35,my first cell phone Apple in,neutral
1285,2021-08-15 17:59:48,For two weeks i carried around the best and most expensive phone that offers in the z fold Two weeks before that i carried the note ultra After one month of Apple i can conclude that it is trash,negative
1286,2021-08-15 18:04:37,this Apple iPhone12 a has a large screen rear and front mp cameras and gb of storage,neutral
1287,2021-08-15 18:13:01,i would rather be thrown into a gulag than have to use a Apple phone,negative
1288,2021-08-15 18:25:23,Man this iPhone12fold is the best device i have ever used it is seriously amazing i have yet to find something that i do not like and i am pickyyyyy with tech low Great job you all really killed it and i cannot ever use a regular phone again Lao,positive
1289,2021-08-15 18:25:33,recently i found Apple is not as good it is used to be as a proof i am posting the Apple note snapshot let me know what Apple can do it look like phone batteries is swollen,negative
1290,2021-08-15 18:39:02,The phone app uses Apple accessory SD which i am pretty sure only works on Apple phones,neutral
1291,2021-08-15 18:39:23,iirc the modded app just removes Apple device checks i doubt this mod is as sophisticated as replacing Apple sdk,neutral
1292,2021-08-15 18:41:26,my first phone at the age of was a cable amp wireless gold Apple keypad flip phone followed by more phones over a year period before i caught on to the bland shape phones,neutral
1293,2021-08-15 18:53:14,when my pebble time died i switched to the Apple iPhone12 watch and love it,positive
1294,2021-08-15 19:04:08,check out what i just added to my closet on poshmark brand new unlocked Apple iPhone12 j mobile phone via shopmycloset,neutral
1295,2021-08-15 19:06:04,Apple new iPhone12 watch app reminds you to wash your damn hands dummy,neutral
1296,2021-08-15 19:31:45,finally got to see the Apple mobile tv commercial with bts dynamite playing during the giants vs ers game i love it,positive
1297,2021-08-15 19:35:40,the way i ran into my moms room to watch that Apple dynamite commercial,neutral
1298,2021-08-15 19:44:14,the beta filled up in a hurry i use an iOS phone and tablet both Apple but still have an ipad pro that i use i was curious how close it was,neutral
1299,2021-08-15 19:52:01,i am beyond pissed i was waiting for a very important phone call when my iPhone12 decided to do a system update that i could not decline i was not on wifi so the damn thing took more than minutes needless to say i missed the call and i will be buying a new phone,negative
1300,2021-08-15 20:06:17,i freaked out Haha i hardly ever watch TV so in glad i was able to catch it,positive
1301,2021-08-15 20:07:07,i was freaking out Haha i never watch TV unless it is football Sunday so in glad i caught it,positive
1302,2021-08-15 20:29:35,Xfinity mobile sucks big time we have been on hold about hours to activate my cell phone,negative
1303,2021-08-15 20:37:43,i sent my phone in for repair twice for this obvious screen defect and my note ultra has been sent back repaired saying its functioning as intended Disappointed,negative
1304,2021-08-15 20:42:45,Looks good on our screen we have a saApplend huhullive,neutral
1305,2021-08-15 20:46:45,My next TV will not be a Apple when i had a iPhone12 phone the same thing happened,negative
1306,2021-08-15 20:48:39,For the thousand time you need to change software updates policy Same device same carrier the other get updates and the other not change it pleases i hear you lately saying you hear what customer says then do it i we will keep twit until you fix this issue,negative
1307,2021-08-15 20:52:54,seems like a step in the right direction however Apple has burnt its bridge with me the gb s ultra was the worst phone i have ever owned when i factored in how much it cost currently back on my s after flipping the ultra for a slight profit bought on discount,negative
1308,2021-08-15 20:58:25,You need to watch red dwarf,neutral
1309,2021-08-15 21:05:34,Artificial is a weird term to use for software no Apple has proven to the FDA that a Apple watch with a Apple phone can monitor your heart within tolerance That is all,neutral
1310,2021-08-15 21:07:34,i mean the software for tracking this is on the watch not the phone The phone is just used as a database if this is the logic i am assuming it is more of a security and Knox thing They can guarantee the security of Apple devices but not others,neutral
1311,2021-08-15 21:10:23,All we know is that Apple is doing a device check that is not technically necessary and when Apple also does things like prevent people without Apple phones from installing beta apps on their watches i do not think it is fair to immediately say it has because of regulations,neutral
1312,2021-08-15 21:14:11,is anybody using the novalauncher on their iPhone12zfold why cannot i use the full screen on the front display there is a big gap on the top and bottom of the screen this is the homescreen on the front cover display Apple AppleiPhone12zfold AppleiPhone12zfoldg,neutral
1313,2021-08-15 21:49:33,i like my Apple iPhone12 watch myself my wife love her i watch,positive
1314,2021-08-15 22:22:00,To bought the noteultra for about and within weeks noticed screen was defective Now wants me to take it in for repairs Comes out the factory defective and you want me running around Who are you kidding is this the face of Apple,negative
1315,2021-08-15 23:02:21,Flashed my raspberry pi with my phone points worldsgreatesthacker raspberrypigb points for iPhone12g land this bitch is baddddddddd Antioch California,neutral
1316,2021-08-15 23:29:00,this is Apple latest foldable phone the iPhone12 fold,neutral
1317,2021-08-15 23:36:25,this sucks i have at amp t and my account is glitched out to where i have random phone on my plan i have a iPhone12 note iPhone12 note and a Apple a g my note is in storage in a different state my note is kind of ruined to where i cannot take it off the charger cont,negative
1318,2021-08-16 00:07:28,iPhone12zfold i am so glad Apple packed a good camera in that foldy one less thing to worry about,positive
1319,2021-08-16 00:10:42,the note in aurora glow is still the prettiest phone ever,positive
1320,2021-08-16 00:28:04,we live in a technologically smart world and yet try to move pictures from a Apple phone to a macbook and well this feels way more difficult than it should be brand monopoly much seems the software fights with each other like two petty relatives at a family dinner,neutral
1321,2021-08-16 01:33:45,is anyone else being harassed by this Apple iPhone12 watch commercial,negative
1322,2021-08-16 01:42:57,download and customize watch faces for your Apple smart watch,neutral
1323,2021-08-16 02:03:13,Get it together and get the spectrum app fixed it is terrible Constantly buffering and i am running mb net i can use the app on any other device with zero problem Only on my k TV seriously Zero excuses,negative
1324,2021-08-16 02:39:15,i do not think maybe but i have never been able to see my whole followers list maybe it has this old Apple phone it is years old,neutral
1325,2021-08-16 03:01:29,i m sick of the app on TVs Keeps buffering even on ultra mbps speeds Hardwired too can t watch nNFLgames or llatergames in peace,negative
1326,2021-08-16 03:26:30,time to reinstate my Apple watch,neutral
1327,2021-08-16 04:17:56,Apple bec it has a great camera good apps and it does not break really easily,positive
1328,2021-08-16 04:36:35,do not bother Pixels are overrated i would recommend a iPhone12 a mh battery gb internal storage plus SD slot mufti lens camera and led screen all for,neutral
1329,2021-08-16 04:59:47,hey what did you do to my iPhone12watchactive after the last big update not only is ecg unavailable because i do not have a Apple phone but now my watch just barely makes it through a day so much for sleep tracking battery used to last days,negative
1330,2021-08-16 05:02:00,Apple when at home i have watched on in hotels and my phone at kids sporting events,neutral
1331,2021-08-16 05:30:18,please give it to me i never owned a phone and i am in love with this phone please select me and i am using my Apple tablet for over years i always buy stuff from our company thank you and please select me,positive
1332,2021-08-16 05:30:52,you all i need a new phone i have been using my Apple iPhone12 active since high school and i graduated in i have replaced the battery multiple times and wiped the memory multiple times to keep it running but it is getting to be more expensive than the phone is even worth now,negative
1333,2021-08-16 05:50:36,i know i really gotta get a new phone like a Apple iPhone12,neutral
1334,2021-08-16 07:13:23,Apple users are the risk takers how can you be using a phone that the screen is more expensive than the phone itself,negative
1335,2021-08-16 07:52:13,purchase now Apple m s newly launched megapixel camera and also comfortable with youtube video making,neutral
1336,2021-08-14 21:27:40,Apple any of the series have an amazing camera especially the ultra,positive
1337,2021-08-14 21:28:37,Maybe if i tweet and every day they will fix the latest iPhone12 wearable app update My watch is now useless Just look at all the app reviews do not buy one until they fix it,negative
1338,2021-08-14 21:38:34,Yes just got a Apple note love the camera Just gotta take out the layers of filters the cam comes with though My skin looked too smooth on camera then i went to the bathroom mirror and saw all my acne again Hahah,positive
1339,2021-08-14 21:58:55,i cannot understand how a small cracked screen has too cost to replace what does it cost to manufacure it has ungodly to hose the public that way,negative
1340,2021-08-14 22:24:14,Not even days owning the noteultra from and the screen broke from a fall less than one foot onto a wood floor in a case Guess this one was not built for impact and gorilla glass Vitus is not as strong as the claim sApple note,negative
1341,2021-08-14 22:39:51,in case you missed my recent tech video we reviewed the iPhone12 Thiswill be my last phone review since ii mswitching up my content,neutral
1342,2021-08-14 23:08:51,i d appreciate it you are going to sell a phone then you staff your customer service with individuals that know how to work all aspects of the Apple AR Emory Customer has been pitiful today,negative
1343,2021-08-14 23:18:52,Apple one ui with iOS official hands on and first look Apple oneui,neutral
1344,2021-08-14 23:20:32,i have not mentioned it but i got a new phone a couple of weeks ago Apple iPhone12 note and i am loving it it has good to have an s pen again also i figured out how to disconnect bixby from the power button and adjust the volume limit which gets rid of the warning,positive
1345,2021-08-14 23:20:33,is that your Apple iPhone12 ultra accompanied by your signed markiplier phone case or are you just happy to see me,positive
1346,2021-08-14 23:34:26,amazonprimevideo this is how stupid and poorly programmed your app is the exit option stays on the screen for or minutes before it actually exits of the time and it never exits this has been on all last night and all of today Apple tvs also suck,negative
1347,2021-08-14 23:42:28,you do not have ones for a Apple do you because i am planning on getting that type of phone sometime this week,neutral
1348,2021-08-14 23:45:49,it had bttftr as well as another motion simulator called star quest adventure for the Apple pavilion expo in Here another version with more in depth information from Douglas Trumbull,neutral
1349,2021-08-15 00:12:48,just wanted to let you guys know i pre ordered the iPhone12 ultra i have had this phone for about months or so and because of this phone i will never own another Apple product waste of money,negative
1350,2021-08-15 00:15:58,i do need a tall smart phone tripod that has inexpensive as well,neutral
1351,2021-08-15 00:20:24,Yes and use voice activation to trigger the shutter Absolutely no shake to the device,neutral
1352,2021-08-15 00:35:22,My favorite phone RN,positive
1353,2021-08-15 00:48:50,i also try to do some decent photography when i am able to that is part of the reason why i upgraded my phone to the newest Apple not the folding one but the other fancy one,positive
1354,2021-08-15 00:56:43,i seriously wish t does not cost at least same as sfe which is but it seems quite difficult as even the one plus comes at same price point Even at same price Apple have better camera in rating wireless charging which going to attract more people over just fast charging,positive
1355,2021-08-15 00:58:03,this phone is so messed up,negative
1356,2021-08-15 00:59:52,i hope you like the iPhone12 fold man That device is magic,positive
1357,2021-08-15 01:15:03,aweful design camera screen scratched easily,negative
1358,2021-08-15 01:15:44,hi i cannot watch netflix in any of my Apple smart tv since this morning i already tried everything and is still not working,negative
1359,2021-08-15 01:29:50,i like walking this path always lots of people walking so when i have a chance to take a pic of no one in front of me i take one quick they come out pretty good for being taken while i am walking should stop to take them but then my watch pauses my walk llow,positive
1360,2021-08-15 01:35:52,woke up one morning to find that the camara screen of my new Apple s utra was cracked did some research and found out that this might be a design flaw is not helping customers i expeced more for getting it repaired myself badcustomerservice,negative
1361,2021-08-15 01:37:55,Just reordered the iPhone12sfe and i am so excited this is the first phone i have ever actually wanted enough to reorder Thanks,positive
1362,2021-08-15 01:58:33,is it normal for a cell phone company to recommend phones that have issues with their services Are you working with to resolve this or not They told me that they are working with you mobile Apple g,negative
1363,2021-08-15 02:03:29,i am constantly getting something went wrong errors while trying to watch on my Apple tv or something will take forever to load and when it does no audio help,negative
1364,2021-08-15 02:04:53,Got the new s Both mine and my wife cracked right on the screen near the volume and lock button Only option is to replace device for Can you help me out of this contract,negative
1365,2021-08-15 02:06:04,Watching on a Apple k screen is quite the experience,positive
1366,2021-08-15 02:54:45,sky lit up this evening took this shot with the Apple phone in panoramic mode cellphonephotography sfbay bayarea bayareabuzz sunset union city california,neutral
1367,2021-08-15 04:35:50,oy i should have brought my Apple phone so that i can get reception,neutral
1368,2021-08-15 04:44:25,finally just got a new fucking phone Apple note ultra which was a complete fuckup hit the wrong phone when i was ordering online fuck it this phone seems to be better anyways,negative
1369,2021-08-15 05:21:04,let all say a prayer to the Apple tv gods that my tv picture comes in focus sharp tomorrow morning don t know what happened but all the sudden the screen got scrambly oodhamtvproblems,negative
1370,2021-08-15 05:44:25,Please fix g mapping bug on Apple s see video,negative
1371,2021-08-15 05:52:53,Apple ultra note has the best camera i have ever experienced,positive
1372,2021-08-15 05:55:00,my friend got the Apple s phone and bts ain t lying those pictures come out sooo good,positive
1373,2021-08-15 06:00:34,my laptop the mac air on a inch Apple is working pretty good it a curved screen,positive
1374,2021-08-15 06:36:55,why Apple transparent phone will fail,negative
1375,2021-08-15 07:12:12,how to reset Apple a máster reset in english and spanish,neutral
1376,2021-08-15 07:14:09,the all new Apple iPhone12 f series promises to bring the fullon experience to india soon,neutral
1377,2021-08-15 07:37:43,best phone of the year,positive
1378,2021-08-15 07:51:29,camp will you be updating your phone app so it has full screen on the new Apple iPhone12 fold Almost any other game supports the phone now AppleiPhone12zfold,neutral
1379,2021-08-15 08:56:49,Clearly any other phone than these two you would better get a Apple iPhone12 or above,neutral
1380,2021-08-15 09:22:11,thank you team Apple mobile kenya for your intervention i received my memorycard,positive
1381,2021-08-15 09:50:52,so glad this Apple phone of mine is hd uhd capable bc that is what namjoon deserves,positive
1382,2021-08-15 10:13:26,gic view btc theta the world largest smartphone maker Apple has integrated the gemini exchange into its blockchain wallet on iPhone12martphones in the us and canada u read more,neutral
1383,2021-08-15 10:26:24,Crap if Apple did that no one buy their phone including me,negative
1384,2021-08-15 11:43:03,Have to say my Hausa p pro camera is stunning muMuchetter than my note ultra buBut still love it lolow,positive
1385,2021-08-15 12:10:40,felt that way when i got upgraded my phone to the iPhone12 Apple s after like or years,neutral
1386,2021-08-15 12:14:39,Apple iPhone12 watch models get ecg feature,neutral
1387,2021-08-15 12:39:59,great chance to win Apple iPhone12 plus be an owner of the beautiful phone offer link gt gt gt gt AppleiPhone12splusgiftcardgiveways AppleiPhone12splusgiftcardcomp AppleiPhone12splusgiftcardcodes AppleiPhone12splusiftcardswap,positive
1388,2021-08-15 13:16:02,The first Apple flip phone with a pull out antenna,neutral
1389,2021-08-15 13:18:59,do you really care that much about pictures if you did the newest Apple note is the best camera on the market by far,positive
1390,2021-08-15 14:20:08,Apple does not sell mobile devices with argos stickers on regards,neutral
1391,2021-08-15 14:31:14,do not get the duo its outdated and bad design overall it is a failure because of its price it should be a phone not,negative
1392,2021-08-15 14:38:39,Apple french door door bottom glass removal cleaning and reinstallation via,neutral
1393,2021-08-15 15:09:26,Apple iPhone12 m vs realme pro review specifications via,neutral
1394,2021-08-15 15:21:23,it is the best phone bar none love this sultra g,positive
1395,2021-08-15 15:21:35,i am no christian cooper thankfully but i got this fancy new Apple phone and a hummingbird took a few seconds to chill for my first nature pic birds,positive
1396,2021-08-15 15:30:20,for over this is to expensive it should be priced around because it is no flagship now it will battle against iPhone12fe where it does not stand a chance if Apple does not f k the camera,negative
1397,2021-08-15 16:14:21,Apple releases too many flagship phones they should focus on four model iPhone12 note fold amp affordable phone give them all the same specs and features also releases them altogether instead through the year just my thoughts,neutral
1398,2021-08-15 16:27:40,Normalize making videos for the inner display on the fold,neutral
1399,2021-08-15 17:00:29,i wish the camera did not stick out like a penis Stop being afraid Could have used a bigger battery and made it flush Barely lasts hours unless you neuter it for a phone with half day power You failed,negative
1400,2021-08-15 17:04:12,last night was complete bs for me apparently the showtime ppv was not compatible on my Apple tv so i had to stream it on my phone and mirror it to my tv i will never buy another showtime ppv if they don t fix that issue,negative
1401,2021-08-15 17:30:35,my first cell phone Apple in,neutral
1402,2021-08-15 17:59:48,For two weeks i carried around the best and most expensive phone that offers in the z fold Two weeks before that i carried the note ultra After one month of Apple i can conclude that it is trash,negative
1403,2021-08-15 18:13:01,i would rather be thrown into a gulag than have to use a Apple phone,negative
1404,2021-08-15 18:25:23,Man this iPhone12fold is the best device i have ever used it is seriously amazing i have yet to find something that i do not like and i am pickyyyyy with tech low Great job you all really killed it and i cannot ever use a regular phone again Lao,positive
1405,2021-08-15 18:25:33,recently i found Apple is not as good it is used to be as a proof i am posting the Apple note snapshot let me know what Apple can do it look like phone batteries is swollen,negative
1406,2021-08-15 18:39:23,iirc the modded app just removes Apple device checks i doubt this mod is as sophisticated as replacing Apple sdk,neutral
1407,2021-08-15 18:53:14,when my pebble time died i switched to the Apple iPhone12 watch and love it,positive
1408,2021-08-15 19:04:08,check out what i just added to my closet on poshmark brand new unlocked Apple iPhone12 j mobile phone via shopmycloset,neutral
1409,2021-08-15 19:20:41,i just saw the bts Apple mobile commercial on tv during the football game i m screaming i tried to take a video but didn t get my camera in time i m saving my money for the s tablet please do a bts version bts,neutral
1410,2021-08-15 19:26:53,i am so cheap i would show up in cargo shorts a cowboys dry fit shirt and a jansport back pack but with the latest Apple phone and ear buds,neutral
1411,2021-08-15 19:31:45,finally got to see the Apple mobile tv commercial with bts dynamite playing during the giants vs ers game i love it,positive
1412,2021-08-15 19:44:14,the beta filled up in a hurry i use an iOS phone and tablet both Apple but still have an ipad pro that i use i was curious how close it was,neutral
1413,2021-08-15 19:52:01,i am beyond pissed i was waiting for a very important phone call when my iPhone12 decided to do a system update that i could not decline i was not on wifi so the damn thing took more than minutes needless to say i missed the call and i will be buying a new phone,negative
1414,2021-08-15 19:55:35,how to spot a fake Apple sd card via,neutral
1415,2021-08-15 20:29:35,Xfinity mobile sucks big time we have been on hold about hours to activate my cell phone,negative
1416,2021-08-15 20:37:43,i sent my phone in for repair twice for this obvious screen defect and my note ultra has been sent back repaired saying its functioning as intended Disappointed,negative
1417,2021-08-15 20:40:31,i heard one for Apple during the cleveland washington game Stopped everything to watch Hearing this on NFL games is huge,neutral
1418,2021-08-15 20:41:15,two drastically different experiences tv intrusive ads on your home screen and app menu tv do you want to enable the built in ad blocker for web content,negative
1419,2021-08-15 20:46:45,My next TV will not be a Apple when i had a iPhone12 phone the same thing happened,negative
1420,2021-08-15 20:48:39,For the thousand time you need to change software updates policy Same device same carrier the other get updates and the other not change it pleases i hear you lately saying you hear what customer says then do it i we will keep twit until you fix this issue,negative
1421,2021-08-15 20:52:54,seems like a step in the right direction however Apple has burnt its bridge with me the gb s ultra was the worst phone i have ever owned when i factored in how much it cost currently back on my s after flipping the ultra for a slight profit bought on discount,negative
1422,2021-08-15 20:58:25,You need to watch red dwarf,neutral
1423,2021-08-15 21:14:11,is anybody using the novalauncher on their iPhone12zfold why cannot i use the full screen on the front display there is a big gap on the top and bottom of the screen this is the homescreen on the front cover display Apple AppleiPhone12zfold AppleiPhone12zfoldg,neutral
1424,2021-08-15 21:25:02,Apple iPhone12 watch and active can now take ekg readings in the us,neutral
1425,2021-08-15 21:49:33,i like my Apple iPhone12 watch myself my wife love her i watch,positive
1426,2021-08-15 22:22:00,To bought the noteultra for about and within weeks noticed screen was defective Now wants me to take it in for repairs Comes out the factory defective and you want me running around Who are you kidding is this the face of Apple,negative
1427,2021-08-15 23:29:00,this is Apple latest foldable phone the iPhone12 fold,neutral
1428,2021-08-16 00:07:28,iPhone12zfold i am so glad Apple packed a good camera in that foldy one less thing to worry about,positive
1429,2021-08-16 00:10:42,the note in aurora glow is still the prettiest phone ever,positive
1430,2021-08-16 00:28:04,we live in a technologically smart world and yet try to move pictures from a Apple phone to a macbook and well this feels way more difficult than it should be brand monopoly much seems the software fights with each other like two petty relatives at a family dinner,neutral
1431,2021-08-16 01:19:11,hey guys check out my first of many tech videos on the iPhone12 fold g Apple iPhone12zfold,neutral
1432,2021-08-16 01:33:45,is anyone else being harassed by this Apple iPhone12 watch commercial,negative
1433,2021-08-16 01:42:57,download and customize watch faces for your Apple smart watch,neutral
1434,2021-08-16 02:03:13,Get it together and get the spectrum app fixed it is terrible Constantly buffering and i am running mb net i can use the app on any other device with zero problem Only on my k TV seriously Zero excuses,negative
1435,2021-08-16 02:19:59,But i can tell you are not a TV guy you have probably got an led or Apple edge lit back light and you go around saying you have got true black meanwhile you watch her with garbage contrast,negative
1436,2021-08-16 03:01:29,i m sick of the app on TVs Keeps buffering even on ultra mbps speeds Hardwired too can t watch nNFLgames or llatergames in peace,negative
1437,2021-08-16 04:17:56,Apple bec it has a great camera good apps and it does not break really easily,positive
1438,2021-08-16 04:59:47,hey what did you do to my iPhone12watchactive after the last big update not only is ecg unavailable because i do not have a Apple phone but now my watch just barely makes it through a day so much for sleep tracking battery used to last days,negative
1439,2021-08-16 05:02:00,Apple when at home i have watched on in hotels and my phone at kids sporting events,neutral
1440,2021-08-16 05:30:18,please give it to me i never owned a phone and i am in love with this phone please select me and i am using my Apple tablet for over years i always buy stuff from our company thank you and please select me,positive
1441,2021-08-16 05:30:52,you all i need a new phone i have been using my Apple iPhone12 active since high school and i graduated in i have replaced the battery multiple times and wiped the memory multiple times to keep it running but it is getting to be more expensive than the phone is even worth now,neutral
1442,2021-08-16 07:13:23,Apple users are the risk takers how can you be using a phone that the screen is more expensive than the phone itself,negative
1443,2021-08-16 09:13:12,so you brick my watch with an update and it will not reboot it respond in any way thanks i expect a fix or replacement asap,negative
1444,2021-08-16 09:45:06,amazon has every single Apple iPhone12 watch model on sale at a nice discount,neutral
1445,2021-08-16 10:03:20,what i hate about Apple is they will not replace or exchange they have you send in and get a refund which is slow then you have to order again i would think a replacement device would be a customer service issues that they would give priority attention to replace,negative
1446,2021-08-16 10:35:01,Alright millennial we got the flip phones,neutral
1447,2021-08-16 10:50:50,no you do not you are petty send me the right watch bands it already took you a month to repair my watch,negative
1448,2021-08-16 10:57:31,their repairs take a month and then they send the wrong parts back to you who wears a watch without of the band with the latch,negative
1449,2021-08-16 11:59:26,How come my brand new iPhone12 cannot focus on close ups My pixel took beautiful up close photos and i thought i upgraded Can i return this phone,negative
1450,2021-08-16 12:26:45,luckily iOS has a cast feature on phones now so i m able to watch hbomax through my roku that way i was about to cancel but my s plus saved you thanks,positive
